Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
contact-lenses,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0.333333333,0.333333333,0.476095229,83.33333333,103.0776406,3.058893689,2.64385619,0.415037499,1.529446845,1.321928095,0.20751875,1,0.5,72.9420888,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1,0.5,NaN,0.5,NaN,NaN,0.75,0.75,NaN,0.5,0,0,2.20E-04,1.20E-05,0.22,0.012,4241,3245,1865,100,66.66666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,2.43E-04,1.20E-05,0.243,0.012,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.333333333,0.577350269,83.33333333,125,3.058893689,1074,-1070.941106,1.529446845,537,-535.4705532,1,0.5,72.9420888,1,1,1,1,0,0,0,0,0.5,1,0.666666667,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.001,0,2.08E-04,1.30E-05,0.208,0.013,4645,3245,1865,50,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.133333333,0.210818511,30,40.94943095,5.526068812,1.058893689,4.467175123,1.842022937,0.352964563,1.489058374,4.467175123,1.489058374,336.8687992,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,2.42E-04,2.20E-05,0.242,0.022,4241,3176,1934,100,55.55555556,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.222222222,0.471404521,50,91.56571125,5.526068812,1074,-1068.473931,1.842022937,358,-356.1579771,3.432959407,1.144319802,258.8787951,1,1,0.5,1,0.5,1,0,0,0.5,1,0.666666667,0.5,0.75,0.5,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,0.75,0.611111111,NaN,0.666666667,0,0,1.79E-04,1.70E-05,0.179,0.017,4645,3176,1934,66.66666667,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.133333333,0.210818511,30,40.94943095,5.526068812,1.058893689,4.467175123,1.842022937,0.352964563,1.489058374,4.467175123,1.489058374,336.8687992,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.49E-04,1.50E-05,0.149,0.015,4241,3176,1934,100,55.55555556,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.266666667,0.48074017,60,93.37906968,5.526068812,1074.321928,-1068.795859,1.842022937,358.1073094,-356.2652864,2.35614381,0.78538127,177.6763423,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,0.75,0.611111111,NaN,0.666666667,0,0,1.89E-04,1.90E-05,0.189,0.019,4645,3176,1934,66.66666667,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,2.10E-04,1.30E-05,0.21,0.013,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0.001,0,1.21E-04,9.00E-06,0.121,0.009,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,1.17E-04,8.00E-06,0.117,0.008,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,1.34E-04,9.00E-06,0.134,0.009,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.266666667,0.461880215,90.90909091,148.2498633,1.673002535,2.321928095,-0.648925559,0.836501268,1.160964047,-0.32446278,-0.025995209,-0.012997604,-1.821718457,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.5,1,0.5,0.666666667,NaN,NaN,1,0.666666667,0.5,0,0,1.05E-04,9.00E-06,0.105,0.009,4241,3245,1865,100,50,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0.333333333,0.333333333,0.476095229,83.33333333,103.0776406,3.058893689,2.64385619,0.415037499,1.529446845,1.321928095,0.20751875,1,0.5,72.9420888,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1,0.5,NaN,0.5,NaN,NaN,0.75,0.75,NaN,0.5,0,0,1.38E-04,1.20E-05,0.138,0.012,4241,3245,1865,100,66.66666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.266666667,0.48074017,60,93.37906968,5.526068812,1074.321928,-1068.795859,1.842022937,358.1073094,-356.2652864,2.35614381,0.78538127,177.6763423,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,0.75,0.611111111,NaN,0.666666667,0,0,1.52E-04,1.70E-05,0.152,0.017,4645,3176,1934,66.66666667,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.044444444,0.094280904,10,18.31314225,5.526068812,0.321928095,5.204140717,1.842022937,0.107309365,1.734713572,5.204140717,1.734713572,392.44323,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.45E-04,1.70E-05,0.145,0.017,4645,3176,1934,100,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.311111111,0.507718207,70,98.61928915,5.526068812,1074.736966,-1069.210897,1.842022937,358.2456552,-356.4036323,2.695993813,0.898664604,203.3043643,1,1,0.5,1,0.5,1,0,0,0.5,1,0.666666667,0.5,0.75,0.5,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,0.666666667,0.611111111,NaN,0.666666667,0,0,1.42E-04,2.80E-05,0.142,0.028,4241,3176,1934,66.66666667,44.44444444,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.266666667,0.384418753,60,74.66957782,5.526068812,2.736965594,2.789103218,1.842022937,0.912321865,0.929701073,3.111031312,1.037010437,234.6022606,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,0.833333333,0.666666667,NaN,0.666666667,0.001,0,1.30E-04,1.90E-05,0.13,0.019,4241,3176,1934,100,66.66666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.266666667,0.461880215,90.90909091,148.2498633,1.673002535,2.321928095,-0.648925559,0.836501268,1.160964047,-0.32446278,-0.025995209,-0.012997604,-1.821718457,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.5,1,0.5,0.666666667,NaN,NaN,1,0.666666667,0.5,0,0,2.02E-04,2.00E-05,0.202,0.02,4241,3245,1865,100,50,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,2.62E-04,3.60E-05,0.262,0.036,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0.002,0,1.62E-04,1.80E-05,0.162,0.018,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0.001,0,2.87E-04,1.30E-05,0.287,0.013,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0.001,1.73E-04,2.60E-05,0.173,0.026,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,1.53E-04,1.00E-05,0.153,0.01,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.4,0.222222222,0.471404521,61.53846154,114.2857143,3.818249563,1074,-1070.18175,1.272749854,358,-356.7272501,1.777607579,0.59253586,127.2869667,1,1,0.5,1,0.5,1,0,0,0.5,1,0.666666667,0.5,0.75,0.5,0.666666667,0.166666667,0.833333333,0.333333333,0.833333333,0.666666667,0.666666667,0.5,0.75,0.722222222,0.666666667,0.666666667,0,0,1.14E-04,2.00E-05,0.114,0.02,4645,3176,1934,66.66666667,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.044444444,0.094280904,12.30769231,22.85714286,3.818249563,0.321928095,3.496321468,1.272749854,0.107309365,1.165440489,3.496321468,1.165440489,250.3568051,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,1.66E-04,1.70E-05,0.166,0.017,4645,3176,1934,100,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.044444444,0.094280904,12.30769231,22.85714286,3.818249563,0.321928095,3.496321468,1.272749854,0.107309365,1.165440489,3.496321468,1.165440489,250.3568051,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.35E-04,1.30E-05,0.135,0.013,4645,3176,1934,100,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.044444444,0.094280904,12.30769231,22.85714286,3.818249563,0.321928095,3.496321468,1.272749854,0.107309365,1.165440489,3.496321468,1.165440489,250.3568051,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,1.30E-04,1.60E-05,0.13,0.016,4645,3176,1934,100,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,1.56E-04,1.30E-05,0.156,0.013,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.333333333,0.456435465,80.64516129,95.64583872,3.380821784,2.415037499,0.965784285,1.690410892,1.20751875,0.482892142,1.321928095,0.660964047,97.24844486,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0,0,1.02E-04,1.70E-05,0.102,0.017,4241,3245,1865,100,66.66666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,3.380821784,0,3.380821784,1.690410892,0,1.690410892,3.380821784,1.690410892,248.7122122,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,1.36E-04,1.30E-05,0.136,0.013,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.333333333,0.577350269,80.64516129,120.9834796,3.380821784,1074,-1070.619178,1.690410892,537,-535.3095891,0.485426827,0.242713414,35.71071999,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0,0,1.43E-04,1.20E-05,0.143,0.012,4645,3245,1865,50,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.133333333,0.230940108,32.25806452,48.39339185,3.380821784,0.736965594,2.64385619,1.690410892,0.368482797,1.321928095,2.64385619,1.321928095,194.4968897,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.24E-04,1.30E-05,0.124,0.013,4241,3245,1865,100,50,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0.333333333,0.333333333,0.476095229,83.33333333,103.0776406,3.058893689,2.64385619,0.415037499,1.529446845,1.321928095,0.20751875,1,0.5,72.9420888,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1,0.5,NaN,0.5,NaN,NaN,0.75,0.75,NaN,0.5,0,0,9.20E-05,1.00E-05,0.092,0.01,4241,3245,1865,100,66.66666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.044444444,0.094280904,12.30769231,22.85714286,3.818249563,0.321928095,3.496321468,1.272749854,0.107309365,1.165440489,3.496321468,1.165440489,250.3568051,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.41E-04,1.30E-05,0.141,0.013,4645,3176,1934,100,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.044444444,0.094280904,12.30769231,22.85714286,3.818249563,0.321928095,3.496321468,1.272749854,0.107309365,1.165440489,3.496321468,1.165440489,250.3568051,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,1.64E-04,1.50E-05,0.164,0.015,4645,3176,1934,100,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.044444444,0.094280904,12.30769231,22.85714286,3.818249563,0.321928095,3.496321468,1.272749854,0.107309365,1.165440489,3.496321468,1.165440489,250.3568051,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.30E-04,1.30E-05,0.13,0.013,4645,3176,1934,100,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.222222222,0.388730126,61.53846154,94.2424143,3.818249563,2.64385619,1.174393373,1.272749854,0.881285397,0.391464458,1.777607579,0.59253586,127.2869667,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.666666667,0,1,0.333333333,1,0.666666667,0.777777778,0.666666667,0.833333333,0.888888889,0.833333333,0.666666667,0,0,9.10E-05,1.30E-05,0.091,0.013,4241,3176,1934,100,55.55555556,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0.001,0,1.65E-04,1.20E-05,0.165,0.012,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,3.380821784,0,3.380821784,1.690410892,0,1.690410892,3.380821784,1.690410892,248.7122122,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.55E-04,1.20E-05,0.155,0.012,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0.333333333,0.466666667,0.62182527,112.9032258,130.3031953,3.380821784,1074.736966,-1071.356144,1.690410892,537.3684828,-535.6780719,0.584962501,0.29248125,43.03312239,NaN,0,0.5,1,0.5,1,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0.5,0,1,0.5,NaN,0.5,NaN,NaN,0.5,0.75,NaN,0.5,0,0,8.40E-05,1.10E-05,0.084,0.011,4241,3245,1865,50,50,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.133333333,0.230940108,32.25806452,48.39339185,3.380821784,0.736965594,2.64385619,1.690410892,0.368482797,1.321928095,2.64385619,1.321928095,194.4968897,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.02E-04,1.20E-05,0.102,0.012,4241,3245,1865,100,50,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.333333333,0.577350269,80.64516129,120.9834796,3.380821784,1074,-1070.619178,1.690410892,537,-535.3095891,0.485426827,0.242713414,35.71071999,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0,0,1.16E-04,1.40E-05,0.116,0.014,4645,3245,1865,50,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0.333333333,0.333333333,0.476095229,83.33333333,103.0776406,3.058893689,2.64385619,0.415037499,1.529446845,1.321928095,0.20751875,1,0.5,72.9420888,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1,0.5,NaN,0.5,NaN,NaN,0.75,0.75,NaN,0.5,0,0,9.30E-05,1.20E-05,0.093,0.012,4241,3245,1865,100,66.66666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0,0.222222222,0.471404521,60,110.9400392,4.140177658,1074,-1069.859822,1.380059219,358,-356.6199408,1.292180751,0.430726917,93.33656071,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.666666667,0.666666667,0.333333333,0.333333333,NaN,0.666666667,NaN,NaN,0.5,0.555555556,NaN,0.666666667,0,0,1.12E-04,1.50E-05,0.112,0.015,4645,3176,1934,66.66666667,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0,0,0,0,4.140177658,0,4.140177658,1.380059219,0,1.380059219,4.140177658,1.380059219,299.0525458,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.33E-04,2.10E-05,0.133,0.021,4645,3176,1934,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
